Category,Subcategory,Calculator,Suggested Slug,US_Focus
Loans & Debt (Non‑mortgage),Personal & Other Loans,Repayment Percentage Calculator,repayment-percentage,False
Loans & Debt (Non‑mortgage),Rates & APR,20 Year Compound Interest Calculator,20-year-compound-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,4 Percent Interest Rate Calculator,4-percent-interest-rate,False
Loans & Debt (Non‑mortgage),Rates & APR,Annual Interest To Monthly Calculator,annual-interest-to-monthly,False
Loans & Debt (Non‑mortgage),Rates & APR,Apr Per Month Calculator,apr-per-month,False
Loans & Debt (Non‑mortgage),Rates & APR,Assumed Interest Rate Calculator,assumed-interest-rate,False
Loans & Debt (Non‑mortgage),Rates & APR,Average Interest Calculator,average-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Backward Compound Interest Calculator,backward-compound-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Bankers Rule Interest Calculator,bankers-rule-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Capitalized Interest Calculator,capitalized-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Cash Advance Interest Calculator,cash-advance-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Compound Interest Days Calculator,compound-interest-days,False
Loans & Debt (Non‑mortgage),Rates & APR,Compound Interest Doubling Time Calculator,compound-interest-doubling-time,False
Loans & Debt (Non‑mortgage),Rates & APR,Compound Interest Every Minute Calculator,compound-interest-every-minute,False
Loans & Debt (Non‑mortgage),Rates & APR,Compound Interest Factor Calculator,compound-interest-factor,False
Loans & Debt (Non‑mortgage),Rates & APR,Compound Interest Plus Contributions Calculator,compound-interest-plus-contributions,False
Loans & Debt (Non‑mortgage),Rates & APR,Daily Interest Calculator,daily-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Debenture Interest Calculator,debenture-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Decreasing Interest Calculator,decreasing-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Depreciation Interest Calculator,depreciation-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Diminishing Interest Calculator,diminishing-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Effective Interest Calculator,effective-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Effective Interest Rate Calculator,effective-interest-rate,False
Loans & Debt (Non‑mortgage),Rates & APR,Endowment Interest Calculator,endowment-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Front Loaded Interest Calculator,front-loaded-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Hourly Interest Calculator,hourly-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Implicit Interest Rate Lease Calculator,implicit-interest-rate-lease,False
Loans & Debt (Non‑mortgage),Rates & APR,Imputed Interest Calculator,imputed-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Incremental Interest Calculator,incremental-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Interest Adjustment Calculator,interest-adjustment,False
Loans & Debt (Non‑mortgage),Rates & APR,Interest Appreciation Calculator,interest-appreciation,False
Loans & Debt (Non‑mortgage),Rates & APR,Interest Increase Calculator,interest-increase,False
Loans & Debt (Non‑mortgage),Rates & APR,Interest Overpayment Calculator,interest-overpayment,False
Loans & Debt (Non‑mortgage),Rates & APR,Interest Penalty Calculator,interest-penalty,False
Loans & Debt (Non‑mortgage),Rates & APR,Interest Rate Buydown Calculator,interest-rate-buydown,False
Loans & Debt (Non‑mortgage),Rates & APR,Interest Rate Difference Calculator,interest-rate-difference,False
Loans & Debt (Non‑mortgage),Rates & APR,Interest Reserve Calculator,interest-reserve,False
Loans & Debt (Non‑mortgage),Rates & APR,Interest Vs Equity Calculator,interest-vs-equity,False
Loans & Debt (Non‑mortgage),Rates & APR,Margin Interest Calculator,margin-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Monthly Accrued Interest Calculator,monthly-accrued-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Monthly Interest Calculator,monthly-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Pre-Judgment Interest Calculator,pre-judgment-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Profit Interest Units Calculator,profit-interest-units,False
Loans & Debt (Non‑mortgage),Rates & APR,Prorated Interest Calculator,prorated-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Quarterly Interest Calculator,quarterly-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Real Interest Rate Calculator,real-interest-rate,False
Loans & Debt (Non‑mortgage),Rates & APR,Rental Deposit Interest Calculator,rental-deposit-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Reverse Interest Calculator,reverse-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Statutory Interest Calculator,statutory-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Time Deposit Interest Calculator,time-deposit-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Unearned Interest Calculator,unearned-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Weekly Interest Calculator,weekly-interest,False
Loans & Debt (Non‑mortgage),Rates & APR,Weighted Average Interest Rate Calculator,weighted-average-interest-rate,False
Loans & Debt (Non‑mortgage),Rates & APR,Weighted Interest Rate Calculator,weighted-interest-rate,False
Loans & Debt (Non‑mortgage),Rates & APR,Yearly Interest Calculator,yearly-interest,False
Marketing & Advertising Metrics,Ad Pricing & KPIs,CPT (Cost Per Thousand) Calculator,cpt-cost-per-thousand,False
Marketing & Advertising Metrics,Ad Pricing & KPIs,Cost Per Mille (CPM) Calculator,cost-per-mille-cpm,False
Marketing & Advertising Metrics,Ad Pricing & KPIs,Cost Per Rating Point (CPRP) Calculator,cost-per-rating-point-cprp,False
Marketing & Advertising Metrics,Ad Pricing & KPIs,GRP (Gross Rating Points) Calculator,grp-gross-rating-points,False
Marketing & Advertising Metrics,Ad Pricing & KPIs,Trucking Cpm Calculator,trucking-cpm,False
Marketing & Advertising Metrics,Ad Pricing & KPIs,eCPM Calculator,ecpm,False
Marketing & Advertising Metrics,Marketing Metrics,Advertising Budget Calculator,advertising-budget,False
Marketing & Advertising Metrics,Marketing Metrics,Advertising To Sales Ratio Calculator,advertising-to-sales-ratio,False
Marketing & Advertising Metrics,Marketing Metrics,Advertising Value Equivalency Calculator,advertising-value-equivalency,False
Marketing & Advertising Metrics,Marketing Metrics,Click To Purchase Conversion Rate Calculator,click-to-purchase-conversion-rate,False
Marketing & Advertising Metrics,Marketing Metrics,Conversion Rate Calculator,conversion-rate,False
Marketing & Advertising Metrics,Marketing Metrics,Earnings Per Click (EPC) Calculator,earnings-per-click-epc,False
Marketing & Advertising Metrics,Marketing Metrics,Gross to Net Media Advertising Calculator,gross-to-net-media-advertising,False
Marketing & Advertising Metrics,Marketing Metrics,ROAS Calculator,roas,False
Marketing & Advertising Metrics,Marketing Metrics,RevPAR Calculator,revpar,False
Marketing & Advertising Metrics,Marketing Metrics,Revenue Per Click Calculator,revenue-per-click,False
Marketing & Advertising Metrics,Marketing Metrics,Sales Conversion Rate Calculator,sales-conversion-rate,False
Mortgages & Real Estate,HELOC,HELOC payment (draw vs repayment),heloc-payment-draw-vs-repayment,False
Mortgages & Real Estate,Loan Programs,FHA loan calculator (incl. MIP),fha-loan-calculator-incl-mip,False
Mortgages & Real Estate,Loan Programs,Jumbo mortgage calculator,jumbo-mortgage-calculator,False
Mortgages & Real Estate,Loan Programs,USDA mortgage calculator (guarantee fee),usda-mortgage-calculator-guarantee-fee,False
Mortgages & Real Estate,Loan Programs,VA mortgage calculator (funding fee),va-mortgage-calculator-funding-fee,False
Mortgages & Real Estate,Mortgage Math,2-1 / 3-2-1 rate buydown breakeven,2-1-3-2-1-rate-buydown-breakeven,False
Mortgages & Real Estate,Mortgage Math,Adjustable-rate mortgage (ARM reset / caps),adjustable-rate-mortgage-arm-reset-caps,False
Mortgages & Real Estate,Mortgage Math,Asset Based Mortgage Calculator,asset-based-mortgage,False
Mortgages & Real Estate,Mortgage Math,Asset Depletion Mortgage Calculator,asset-depletion-mortgage,False
Mortgages & Real Estate,Mortgage Math,Bimonthly Mortgage Calculator,bimonthly-mortgage,False
Mortgages & Real Estate,Mortgage Math,Biweekly vs monthly payments,biweekly-vs-monthly-payments,False
Mortgages & Real Estate,Mortgage Math,Blended Rate Mortgage Calculator,blended-rate-mortgage,False
Mortgages & Real Estate,Mortgage Math,Buy Sell Mortgage Calculator,buy-sell-mortgage,False
Mortgages & Real Estate,Mortgage Math,Buy vs build (construction loan),buy-vs-build-construction-loan,False
Mortgages & Real Estate,Mortgage Math,Cash Flow Mortgage Calculator,cash-flow-mortgage,False
Mortgages & Real Estate,Mortgage Math,Closing Balance Calculator,closing-balance,False
Mortgages & Real Estate,Mortgage Math,Closing Cost Percentage Calculator,closing-cost-percentage,False
Mortgages & Real Estate,Mortgage Math,Closing Date Calculator,closing-date,False
Mortgages & Real Estate,Mortgage Math,Closing Line Value Calculator,closing-line-value,False
Mortgages & Real Estate,Mortgage Math,Closing costs estimator,closing-costs-estimator,False
Mortgages & Real Estate,Mortgage Math,Commercial Mortgage Calculator,commercial-mortgage,False
Mortgages & Real Estate,Mortgage Math,Debt-to-income (DTI) ratio,debt-to-income-dti-ratio,False
Mortgages & Real Estate,Mortgage Math,Dollar Times Mortgage Calculator,dollar-times-mortgage,False
Mortgages & Real Estate,Mortgage Math,Down payment impact (LTV + PMI trigger),down-payment-impact-ltv-pmi-trigger,False
Mortgages & Real Estate,Mortgage Math,Duplex Mortgage Calculator,duplex-mortgage,False
Mortgages & Real Estate,Mortgage Math,Extra payments / early payoff date,extra-payments-early-payoff-date,False
Mortgages & Real Estate,Mortgage Math,Farm Mortgage Calculator,farm-mortgage,False
Mortgages & Real Estate,Mortgage Math,Fixed vs ARM comparison,fixed-vs-arm-comparison,False
Mortgages & Real Estate,Mortgage Math,Future Value Mortgage Calculator,future-value-mortgage,False
Mortgages & Real Estate,Mortgage Math,Guarantor Mortgage Calculator,guarantor-mortgage,False
Mortgages & Real Estate,Mortgage Math,Home Addition Value Calculator,home-addition-value,False
Mortgages & Real Estate,Mortgage Math,Home Affordability Calculator,home-affordability,False
Mortgages & Real Estate,Mortgage Math,Home Growth Calculator,home-growth,False
Mortgages & Real Estate,Mortgage Math,Home Sale Cost Basis Calculator,home-sale-cost-basis,False
Mortgages & Real Estate,Mortgage Math,Home Sale Exclusion Calculator,home-sale-exclusion,False
Mortgages & Real Estate,Mortgage Math,Home affordability (How much house can I afford?),home-affordability-how-much-house-can-i-afford,False
Mortgages & Real Estate,Mortgage Math,Home appreciation / equity growth,home-appreciation-equity-growth,False
Mortgages & Real Estate,Mortgage Math,Home equity loan (HELOAN) payment,home-equity-loan-heloan-payment,False
Mortgages & Real Estate,Mortgage Math,"Home sale net proceeds (incl. agent fees, taxes)",home-sale-net-proceeds-incl-agent-fees-taxes,False
Mortgages & Real Estate,Mortgage Math,Interest-only mortgage payment,interest-only-mortgage-payment,False
Mortgages & Real Estate,Mortgage Math,LTV Calculator,ltv,False
Mortgages & Real Estate,Mortgage Math,Lifetime Mortgage Calculator,lifetime-mortgage,False
Mortgages & Real Estate,Mortgage Math,Loan-to-value (LTV),loan-to-value-ltv,False
Mortgages & Real Estate,Mortgage Math,Mortgage APR (with fees),mortgage-apr-with-fees,False
Mortgages & Real Estate,Mortgage Math,Mortgage Accelerator Calculator,mortgage-accelerator,False
Mortgages & Real Estate,Mortgage Math,Mortgage Back Up Ratio Calculator,mortgage-back-up-ratio,False
Mortgages & Real Estate,Mortgage Math,Mortgage Buydown Calculator,mortgage-buydown,False
Mortgages & Real Estate,Mortgage Math,Mortgage Calculator,mortgage,False
Mortgages & Real Estate,Mortgage Math,Mortgage Deduction Calculator,mortgage-deduction,False
Mortgages & Real Estate,Mortgage Math,Mortgage In Retirement Calculator,mortgage-in-retirement,False
Mortgages & Real Estate,Mortgage Math,Mortgage Inflation Calculator,mortgage-inflation,False
Mortgages & Real Estate,Mortgage Math,Mortgage Maturity Date Calculator,mortgage-maturity-date,False
Mortgages & Real Estate,Mortgage Math,Mortgage Per Diem Calculator,mortgage-per-diem,False
Mortgages & Real Estate,Mortgage Math,Mortgage Profit Calculator,mortgage-profit,False
Mortgages & Real Estate,Mortgage Math,Mortgage Rate Change Calculator,mortgage-rate-change,False
Mortgages & Real Estate,Mortgage Math,Mortgage Recast Calculator,mortgage-recast,False
Mortgages & Real Estate,Mortgage Math,Mortgage amortization schedule (printable/CSV),mortgage-amortization-schedule-printable-csv,False
Mortgages & Real Estate,Mortgage Math,Mortgage comparison (side-by-side loans),mortgage-comparison-side-by-side-loans,False
Mortgages & Real Estate,Mortgage Math,Mortgage payment (PITI/PMI) + full amortization,mortgage-payment-piti-pmi-full-amortization,False
Mortgages & Real Estate,Mortgage Math,Mortgage payoff accelerator (one-time + recurring extra),mortgage-payoff-accelerator-one-time-recurring-extra,False
Mortgages & Real Estate,Mortgage Math,Mortgage recast impact,mortgage-recast-impact,False
Mortgages & Real Estate,Mortgage Math,Multiple Mortgage Calculator,multiple-mortgage,False
Mortgages & Real Estate,Mortgage Math,Offset Mortgage Calculator,offset-mortgage,False
Mortgages & Real Estate,Mortgage Math,PITI Calculator,piti,False
Mortgages & Real Estate,Mortgage Math,PMI removal date (reach 80% LTV),pmi-removal-date-reach-80-ltv,False
Mortgages & Real Estate,Mortgage Math,PMI vs LPMI (lender-paid PMI) breakeven,pmi-vs-lpmi-lender-paid-pmi-breakeven,False
Mortgages & Real Estate,Mortgage Math,Points vs rate (discount-points breakeven),points-vs-rate-discount-points-breakeven,False
Mortgages & Real Estate,Mortgage Math,Remaining Mortgage Balance Calculator,remaining-mortgage-balance,False
Mortgages & Real Estate,Mortgage Math,Remove Pmi Calculator,remove-pmi,False
Mortgages & Real Estate,Mortgage Math,Reverse Mortgage Calculator,reverse-mortgage,False
Mortgages & Real Estate,Mortgage Math,Second mortgage / blended rate,second-mortgage-blended-rate,False
